time_s,n_citric_g,x_piston_cm,v_piston_cm_s,s_vehicle_m,v_vehicle_cm_s,n_co2_gas_mol,n_co2_dissolved_mol,P_reactor_bar,n_air_mol
16.014550,237.156764,15.000000,0.000000,0.000000,0.000000,0.09124353,0.02822488,0.8236,0.00000000
16.019550,237.155173,15.000000,0.000000,0.000000,0.000000,0.09126838,0.02823386,0.8239,0.00000000
16.024550,237.153582,15.000000,0.000000,0.000000,0.000000,0.09129323,0.02824283,0.8241,0.00000000
16.029550,237.151991,15.000000,0.000000,0.000000,0.000000,0.09131807,0.02825181,0.8243,0.00000000
16.034550,237.150400,15.000000,0.000000,0.000000,0.000000,0.09134291,0.02826078,0.8245,0.00000000
16.039550,237.148809,15.000000,0.000000,0.000000,0.000000,0.09136775,0.02826975,0.8248,0.00000000
16.044550,237.147218,15.000000,0.000000,0.000000,0.000000,0.09139259,0.02827873,0.8250,0.00000000
16.049550,237.145628,15.000000,0.000000,0.000000,0.000000,0.09141743,0.02828770,0.8252,0.00000000
16.054550,237.144038,15.000000,0.000000,0.000000,0.000000,0.09144226,0.02829667,0.8254,0.00000000
16.059550,237.142448,15.000000,0.000000,0.000000,0.000000,0.09146709,0.02830564,0.8257,0.00000000
16.064550,237.140858,15.000000,0.000000,0.000000,0.000000,0.09149192,0.02831460,0.8259,0.00000000
16.069550,237.139268,15.000000,0.000000,0.000000,0.000000,0.09151674,0.02832357,0.8261,0.00000000
16.074550,237.137678,15.000000,0.000000,0.000000,0.000000,0.09154157,0.02833254,0.8263,0.00000000
16.079550,237.136089,15.000000,0.000000,0.000000,0.000000,0.09156639,0.02834151,0.8266,0.00000000
16.084550,237.134499,15.000000,0.000000,0.000000,0.000000,0.09159121,0.02835047,0.8268,0.00000000
16.089550,237.132910,15.000000,0.000000,0.000000,0.000000,0.09161602,0.02835944,0.8270,0.00000000
16.094550,237.131321,15.000000,0.000000,0.000000,0.000000,0.09164084,0.02836840,0.8272,0.00000000
16.099550,237.129732,15.000000,0.000000,0.000000,0.000000,0.09166565,0.02837736,0.8275,0.00000000
16.104550,237.128143,15.000000,0.000000,0.000000,0.000000,0.09169046,0.02838633,0.8277,0.00000000
16.109550,237.126554,15.000000,0.000000,0.000000,0.000000,0.09171527,0.02839529,0.8279,0.00000000
16.114550,237.124966,15.000000,0.000000,0.000000,0.000000,0.09174007,0.02840425,0.8281,0.00000000
16.119550,237.123377,15.000000,0.000000,0.000000,0.000000,0.09176488,0.02841321,0.8283,0.00000000
16.124550,237.121789,15.000000,0.000000,0.000000,0.000000,0.09178968,0.02842217,0.8286,0.00000000
16.129550,237.120201,15.000000,0.000000,0.000000,0.000000,0.09181448,0.02843113,0.8288,0.00000000
16.134550,237.118613,15.000000,0.000000,0.000000,0.000000,0.09183927,0.02844008,0.8290,0.00000000
16.139550,237.117025,15.000000,0.000000,0.000000,0.000000,0.09186407,0.02844904,0.8292,0.00000000
16.144550,237.115437,15.000000,0.000000,0.000000,0.000000,0.09188886,0.02845800,0.8295,0.00000000
16.149550,237.113850,15.000000,0.000000,0.000000,0.000000,0.09191365,0.02846695,0.8297,0.00000000
16.154550,237.112262,15.000000,0.000000,0.000000,0.000000,0.09193844,0.02847591,0.8299,0.00000000
16.159550,237.110675,15.000000,0.000000,0.000000,0.000000,0.09196322,0.02848486,0.8301,0.00000000
16.164550,237.109088,15.000000,0.000000,0.000000,0.000000,0.09198801,0.02849381,0.8304,0.00000000
16.169550,237.107501,15.000000,0.000000,0.000000,0.000000,0.09201279,0.02850277,0.8306,0.00000000
16.174550,237.105914,15.000000,0.000000,0.000000,0.000000,0.09203756,0.02851172,0.8308,0.00000000
16.179550,237.104328,15.000000,0.000000,0.000000,0.000000,0.09206234,0.02852067,0.8310,0.00000000
16.184550,237.102741,15.000000,0.000000,0.000000,0.000000,0.09208711,0.02852962,0.8313,0.00000000
16.189550,237.101155,15.000000,0.000000,0.000000,0.000000,0.09211189,0.02853857,0.8315,0.00000000
16.194550,237.099569,15.000000,0.000000,0.000000,0.000000,0.09213665,0.02854751,0.8317,0.00000000
16.199550,237.097983,15.000000,0.000000,0.000000,0.000000,0.09216142,0.02855646,0.8319,0.00000000
16.204550,237.096397,15.000000,0.000000,0.000000,0.000000,0.09218619,0.02856541,0.8322,0.00000000
16.209550,237.094811,15.000000,0.000000,0.000000,0.000000,0.09221095,0.02857436,0.8324,0.00000000
16.214550,237.093225,15.000000,0.000000,0.000000,0.000000,0.09223571,0.02858330,0.8326,0.00000000
16.219550,237.091640,15.000000,0.000000,0.000000,0.000000,0.09226047,0.02859224,0.8328,0.00000000
16.224550,237.090054,15.000000,0.000000,0.000000,0.000000,0.09228522,0.02860119,0.8330,0.00000000
16.229550,237.088469,15.000000,0.000000,0.000000,0.000000,0.09230998,0.02861013,0.8333,0.00000000
16.234550,237.086884,15.000000,0.000000,0.000000,0.000000,0.09233473,0.02861907,0.8335,0.00000000
16.239550,237.085299,15.000000,0.000000,0.000000,0.000000,0.09235948,0.02862801,0.8337,0.00000000
16.244550,237.083714,15.000000,0.000000,0.000000,0.000000,0.09238422,0.02863696,0.8339,0.00000000
16.249550,237.082130,15.000000,0.000000,0.000000,0.000000,0.09240897,0.02864590,0.8342,0.00000000
16.254550,237.080545,15.000000,0.000000,0.000000,0.000000,0.09243371,0.02865483,0.8344,0.00000000
16.259550,237.078961,15.000000,0.000000,0.000000,0.000000,0.09245845,0.02866377,0.8346,0.00000000
16.264550,237.077377,15.000000,0.000000,0.000000,0.000000,0.09248319,0.02867271,0.8348,0.00000000
16.269550,237.075793,15.000000,0.000000,0.000000,0.000000,0.09250792,0.02868165,0.8351,0.00000000
16.274550,237.074209,15.000000,0.000000,0.000000,0.000000,0.09253266,0.02869058,0.8353,0.00000000
16.279550,237.072625,15.000000,0.000000,0.000000,0.000000,0.09255739,0.02869952,0.8355,0.00000000
16.284550,237.071041,15.000000,0.000000,0.000000,0.000000,0.09258212,0.02870845,0.8357,0.00000000
16.289550,237.069458,15.000000,0.000000,0.000000,0.000000,0.09260684,0.02871739,0.8359,0.00000000
16.294550,237.067874,15.000000,0.000000,0.000000,0.000000,0.09263157,0.02872632,0.8362,0.00000000
16.299550,237.066291,15.000000,0.000000,0.000000,0.000000,0.09265629,0.02873525,0.8364,0.00000000
16.304550,237.064708,15.000000,0.000000,0.000000,0.000000,0.09268101,0.02874418,0.8366,0.00000000
16.309550,237.063125,15.000000,0.000000,0.000000,0.000000,0.09270573,0.02875311,0.8368,0.00000000
16.314550,237.061543,15.000000,0.000000,0.000000,0.000000,0.09273044,0.02876204,0.8371,0.00000000
16.319550,237.059960,15.000000,0.000000,0.000000,0.000000,0.09275515,0.02877097,0.8373,0.00000000
16.324550,237.058378,15.000000,0.000000,0.000000,0.000000,0.09277986,0.02877990,0.8375,0.00000000
16.329550,237.056795,15.000000,0.000000,0.000000,0.000000,0.09280457,0.02878883,0.8377,0.00000000
16.334550,237.055213,15.000000,0.000000,0.000000,0.000000,0.09282928,0.02879775,0.8380,0.00000000
16.339550,237.053631,15.000000,0.000000,0.000000,0.000000,0.09285398,0.02880668,0.8382,0.00000000
16.344550,237.052049,15.000000,0.000000,0.000000,0.000000,0.09287868,0.02881560,0.8384,0.00000000
16.349550,237.050467,15.000000,0.000000,0.000000,0.000000,0.09290338,0.02882453,0.8386,0.00000000
16.354550,237.048886,15.000000,0.000000,0.000000,0.000000,0.09292808,0.02883345,0.8388,0.00000000
16.359550,237.047304,15.000000,0.000000,0.000000,0.000000,0.09295277,0.02884237,0.8391,0.00000000
16.364550,237.045723,15.000000,0.000000,0.000000,0.000000,0.09297747,0.02885130,0.8393,0.00000000
16.369550,237.044142,15.000000,0.000000,0.000000,0.000000,0.09300216,0.02886022,0.8395,0.00000000
16.374550,237.042561,15.000000,0.000000,0.000000,0.000000,0.09302684,0.02886914,0.8397,0.00000000
16.379550,237.040980,15.000000,0.000000,0.000000,0.000000,0.09305153,0.02887806,0.8400,0.00000000
16.384550,237.039399,15.000000,0.000000,0.000000,0.000000,0.09307621,0.02888697,0.8402,0.00000000
16.389550,237.037819,15.000000,0.000000,0.000000,0.000000,0.09310089,0.02889589,0.8404,0.00000000
16.394550,237.036238,15.000000,0.000000,0.000000,0.000000,0.09312557,0.02890481,0.8406,0.00000000
16.399550,237.034658,15.000000,0.000000,0.000000,0.000000,0.09315025,0.02891373,0.8409,0.00000000
16.404550,237.033078,15.000000,0.000000,0.000000,0.000000,0.09317492,0.02892264,0.8411,0.00000000
16.409550,237.031498,15.000000,0.000000,0.000000,0.000000,0.09319960,0.02893156,0.8413,0.00000000
16.414550,237.029918,15.000000,0.000000,0.000000,0.000000,0.09322427,0.02894047,0.8415,0.00000000
16.419550,237.028338,15.000000,0.000000,0.000000,0.000000,0.09324893,0.02894938,0.8417,0.00000000
16.424550,237.026759,15.000000,0.000000,0.000000,0.000000,0.09327360,0.02895830,0.8420,0.00000000
16.429550,237.025179,15.000000,0.000000,0.000000,0.000000,0.09329826,0.02896721,0.8422,0.00000000
16.434550,237.023600,15.000000,0.000000,0.000000,0.000000,0.09332292,0.02897612,0.8424,0.00000000
16.439550,237.022021,15.000000,0.000000,0.000000,0.000000,0.09334758,0.02898503,0.8426,0.00000000
16.444550,237.020442,15.000000,0.000000,0.000000,0.000000,0.09337224,0.02899394,0.8429,0.00000000
16.449550,237.018863,15.000000,0.000000,0.000000,0.000000,0.09339689,0.02900285,0.8431,0.00000000
16.454550,237.017284,15.000000,0.000000,0.000000,0.000000,0.09342154,0.02901176,0.8433,0.00000000
16.459550,237.015706,15.000000,0.000000,0.000000,0.000000,0.09344619,0.02902066,0.8435,0.00000000
16.464550,237.014127,15.000000,0.000000,0.000000,0.000000,0.09347084,0.02902957,0.8437,0.00000000
16.469550,237.012549,15.000000,0.000000,0.000000,0.000000,0.09349548,0.02903847,0.8440,0.00000000
16.474550,237.010971,15.000000,0.000000,0.000000,0.000000,0.09352013,0.02904738,0.8442,0.00000000
16.479550,237.009393,15.000000,0.000000,0.000000,0.000000,0.09354477,0.02905628,0.8444,0.00000000
16.484550,237.007815,15.000000,0.000000,0.000000,0.000000,0.09356941,0.02906519,0.8446,0.00000000
16.489550,237.006238,15.000000,0.000000,0.000000,0.000000,0.09359404,0.02907409,0.8449,0.00000000
16.494550,237.004660,15.000000,0.000000,0.000000,0.000000,0.09361868,0.02908299,0.8451,0.00000000
16.499550,237.003083,15.000000,0.000000,0.000000,0.000000,0.09364331,0.02909189,0.8453,0.00000000
16.504550,237.001505,15.000000,0.000000,0.000000,0.000000,0.09366794,0.02910079,0.8455,0.00000000
16.509550,236.999928,15.000000,0.000000,0.000000,0.000000,0.09369256,0.02910969,0.8457,0.00000000
16.514550,236.998351,15.000000,0.000000,0.000000,0.000000,0.09371719,0.02911859,0.8460,0.00000000
16.519550,236.996775,15.000000,0.000000,0.000000,0.000000,0.09374181,0.02912749,0.8462,0.00000000
16.524550,236.995198,15.000000,0.000000,0.000000,0.000000,0.09376643,0.02913638,0.8464,0.00000000
16.529550,236.993621,15.000000,0.000000,0.000000,0.000000,0.09379105,0.02914528,0.8466,0.00000000
16.534550,236.992045,15.000000,0.000000,0.000000,0.000000,0.09381566,0.02915417,0.8469,0.00000000
16.539550,236.990469,15.000000,0.000000,0.000000,0.000000,0.09384028,0.02916307,0.8471,0.00000000
16.544550,236.988893,15.000000,0.000000,0.000000,0.000000,0.09386489,0.02917196,0.8473,0.00000000
16.549550,236.987317,15.000000,0.000000,0.000000,0.000000,0.09388950,0.02918086,0.8475,0.00000000
16.554550,236.985741,15.000000,0.000000,0.000000,0.000000,0.09391410,0.02918975,0.8477,0.00000000
16.559550,236.984165,15.000000,0.000000,0.000000,0.000000,0.09393871,0.02919864,0.8480,0.00000000
16.564550,236.982590,15.000000,0.000000,0.000000,0.000000,0.09396331,0.02920753,0.8482,0.00000000
16.569550,236.981014,15.000000,0.000000,0.000000,0.000000,0.09398791,0.02921642,0.8484,0.00000000
16.574550,236.979439,15.000000,0.000000,0.000000,0.000000,0.09401251,0.02922531,0.8486,0.00000000
16.579550,236.977864,15.000000,0.000000,0.000000,0.000000,0.09403710,0.02923420,0.8489,0.00000000
16.584550,236.976289,15.000000,0.000000,0.000000,0.000000,0.09406169,0.02924308,0.8491,0.00000000
16.589550,236.974714,15.000000,0.000000,0.000000,0.000000,0.09408628,0.02925197,0.8493,0.00000000
16.594550,236.973140,15.000000,0.000000,0.000000,0.000000,0.09411087,0.02926086,0.8495,0.00000000
16.599550,236.971565,15.000000,0.000000,0.000000,0.000000,0.09413546,0.02926974,0.8497,0.00000000
16.604550,236.969991,15.000000,0.000000,0.000000,0.000000,0.09416004,0.02927863,0.8500,0.00000000
16.609550,236.968417,15.000000,0.000000,0.000000,0.000000,0.09418462,0.02928751,0.8502,0.00000000
16.614550,236.966843,15.000000,0.000000,0.000000,0.000000,0.09420920,0.02929639,0.8504,0.00000000
16.619550,236.965269,15.000000,0.000000,0.000000,0.000000,0.09423378,0.02930528,0.8506,0.00000000
16.624550,236.963695,15.000000,0.000000,0.000000,0.000000,0.09425836,0.02931416,0.8509,0.00000000
16.629550,236.962121,15.000000,0.000000,0.000000,0.000000,0.09428293,0.02932304,0.8511,0.00000000
16.634550,236.960548,15.000000,0.000000,0.000000,0.000000,0.09430750,0.02933192,0.8513,0.00000000
16.639550,236.958974,15.000000,0.000000,0.000000,0.000000,0.09433207,0.02934080,0.8515,0.00000000
16.644550,236.957401,15.000000,0.000000,0.000000,0.000000,0.09435663,0.02934967,0.8517,0.00000000
16.649550,236.955828,15.000000,0.000000,0.000000,0.000000,0.09438120,0.02935855,0.8520,0.00000000
16.654550,236.954255,15.000000,0.000000,0.000000,0.000000,0.09440576,0.02936743,0.8522,0.00000000
16.659550,236.952683,15.000000,0.000000,0.000000,0.000000,0.09443032,0.02937630,0.8524,0.00000000
16.664550,236.951110,15.000000,0.000000,0.000000,0.000000,0.09445487,0.02938518,0.8526,0.00000000
16.669550,236.949537,15.000000,0.000000,0.000000,0.000000,0.09447943,0.02939405,0.8529,0.00000000
16.674550,236.947965,15.000000,0.000000,0.000000,0.000000,0.09450398,0.02940293,0.8531,0.00000000
16.679550,236.946393,15.000000,0.000000,0.000000,0.000000,0.09452853,0.02941180,0.8533,0.00000000
16.684550,236.944821,15.000000,0.000000,0.000000,0.000000,0.09455308,0.02942067,0.8535,0.00000000
16.689550,236.943249,15.000000,0.000000,0.000000,0.000000,0.09457762,0.02942954,0.8537,0.00000000
16.694550,236.941677,15.000000,0.000000,0.000000,0.000000,0.09460217,0.02943841,0.8540,0.00000000
16.699550,236.940106,15.000000,0.000000,0.000000,0.000000,0.09462671,0.02944728,0.8542,0.00000000
16.704550,236.938534,15.000000,0.000000,0.000000,0.000000,0.09465125,0.02945615,0.8544,0.00000000
16.709550,236.936963,15.000000,0.000000,0.000000,0.000000,0.09467578,0.02946502,0.8546,0.00000000
16.714550,236.935392,15.000000,0.000000,0.000000,0.000000,0.09470032,0.02947389,0.8548,0.00000000
16.719550,236.933821,15.000000,0.000000,0.000000,0.000000,0.09472485,0.02948275,0.8551,0.00000000
16.724550,236.932250,15.000000,0.000000,0.000000,0.000000,0.09474938,0.02949162,0.8553,0.00000000
16.729550,236.930679,15.000000,0.000000,0.000000,0.000000,0.09477391,0.02950048,0.8555,0.00000000
16.734550,236.929108,15.000000,0.000000,0.000000,0.000000,0.09479843,0.02950935,0.8557,0.00000000
16.739550,236.927538,15.000000,0.000000,0.000000,0.000000,0.09482295,0.02951821,0.8560,0.00000000
16.744550,236.925968,15.000000,0.000000,0.000000,0.000000,0.09484747,0.02952707,0.8562,0.00000000
16.749550,236.924398,15.000000,0.000000,0.000000,0.000000,0.09487199,0.02953593,0.8564,0.00000000
16.754550,236.922828,15.000000,0.000000,0.000000,0.000000,0.09489651,0.02954480,0.8566,0.00000000
16.759550,236.921258,15.000000,0.000000,0.000000,0.000000,0.09492102,0.02955366,0.8568,0.00000000
16.764550,236.919688,15.000000,0.000000,0.000000,0.000000,0.09494553,0.02956251,0.8571,0.00000000
16.769550,236.918118,15.000000,0.000000,0.000000,0.000000,0.09497004,0.02957137,0.8573,0.00000000
16.774550,236.916549,15.000000,0.000000,0.000000,0.000000,0.09499455,0.02958023,0.8575,0.00000000
16.779550,236.914980,15.000000,0.000000,0.000000,0.000000,0.09501906,0.02958909,0.8577,0.00000000
16.784550,236.913411,15.000000,0.000000,0.000000,0.000000,0.09504356,0.02959794,0.8579,0.00000000
16.789550,236.911842,15.000000,0.000000,0.000000,0.000000,0.09506806,0.02960680,0.8582,0.00000000
16.794550,236.910273,15.000000,0.000000,0.000000,0.000000,0.09509256,0.02961565,0.8584,0.00000000
16.799550,236.908704,15.000000,0.000000,0.000000,0.000000,0.09511705,0.02962451,0.8586,0.00000000
16.804550,236.907135,15.000000,0.000000,0.000000,0.000000,0.09514155,0.02963336,0.8588,0.00000000
16.809550,236.905567,15.000000,0.000000,0.000000,0.000000,0.09516604,0.02964221,0.8590,0.00000000
16.814550,236.903999,15.000000,0.000000,0.000000,0.000000,0.09519053,0.02965107,0.8593,0.00000000
16.819550,236.902431,15.000000,0.000000,0.000000,0.000000,0.09521501,0.02965992,0.8595,0.00000000
16.824550,236.900863,15.000000,0.000000,0.000000,0.000000,0.09523950,0.02966877,0.8597,0.00000000
16.829550,236.899295,15.000000,0.000000,0.000000,0.000000,0.09526398,0.02967762,0.8599,0.00000000
16.834550,236.897727,15.000000,0.000000,0.000000,0.000000,0.09528846,0.02968646,0.8602,0.00000000
16.839550,236.896160,15.000000,0.000000,0.000000,0.000000,0.09531294,0.02969531,0.8604,0.00000000
16.844550,236.894592,15.000000,0.000000,0.000000,0.000000,0.09533741,0.02970416,0.8606,0.00000000
16.849550,236.893025,15.000000,0.000000,0.000000,0.000000,0.09536189,0.02971301,0.8608,0.00000000
16.854550,236.891458,15.000000,0.000000,0.000000,0.000000,0.09538636,0.02972185,0.8610,0.00000000
16.859550,236.889891,15.000000,0.000000,0.000000,0.000000,0.09541082,0.02973069,0.8613,0.00000000
16.864550,236.888324,15.000000,0.000000,0.000000,0.000000,0.09543529,0.02973954,0.8615,0.00000000
16.869550,236.886757,15.000000,0.000000,0.000000,0.000000,0.09545976,0.02974838,0.8617,0.00000000
16.874550,236.885191,15.000000,0.000000,0.000000,0.000000,0.09548422,0.02975722,0.8619,0.00000000
16.879550,236.883624,15.000000,0.000000,0.000000,0.000000,0.09550868,0.02976607,0.8621,0.00000000
16.884550,236.882058,15.000000,0.000000,0.000000,0.000000,0.09553313,0.02977491,0.8624,0.00000000
16.889550,236.880492,15.000000,0.000000,0.000000,0.000000,0.09555759,0.02978375,0.8626,0.00000000
16.894550,236.878926,15.000000,0.000000,0.000000,0.000000,0.09558204,0.02979258,0.8628,0.00000000
16.899550,236.877360,15.000000,0.000000,0.000000,0.000000,0.09560649,0.02980142,0.8630,0.00000000
16.904550,236.875795,15.000000,0.000000,0.000000,0.000000,0.09563094,0.02981026,0.8632,0.00000000
16.909550,236.874229,15.000000,0.000000,0.000000,0.000000,0.09565539,0.02981910,0.8635,0.00000000
16.914550,236.872664,15.000000,0.000000,0.000000,0.000000,0.09567983,0.02982793,0.8637,0.00000000
16.919550,236.871098,15.000000,0.000000,0.000000,0.000000,0.09570427,0.02983677,0.8639,0.00000000
16.924550,236.869533,15.000000,0.000000,0.000000,0.000000,0.09572871,0.02984560,0.8641,0.00000000
16.929550,236.867968,15.000000,0.000000,0.000000,0.000000,0.09575315,0.02985444,0.8643,0.00000000
16.934550,236.866404,15.000000,0.000000,0.000000,0.000000,0.09577758,0.02986327,0.8646,0.00000000
16.939550,236.864839,15.000000,0.000000,0.000000,0.000000,0.09580202,0.02987210,0.8648,0.00000000
16.944550,236.863274,15.000000,0.000000,0.000000,0.000000,0.09582645,0.02988093,0.8650,0.00000000
16.949550,236.861710,15.000000,0.000000,0.000000,0.000000,0.09585087,0.02988976,0.8652,0.00000000
16.954550,236.860146,15.000000,0.000000,0.000000,0.000000,0.09587530,0.02989859,0.8655,0.00000000
16.959550,236.858582,15.000000,0.000000,0.000000,0.000000,0.09589972,0.02990742,0.8657,0.00000000
16.964550,236.857018,15.000000,0.000000,0.000000,0.000000,0.09592414,0.02991625,0.8659,0.00000000
16.969550,236.855454,15.000000,0.000000,0.000000,0.000000,0.09594856,0.02992508,0.8661,0.00000000
16.974550,236.853890,15.000000,0.000000,0.000000,0.000000,0.09597298,0.02993390,0.8663,0.00000000
16.979550,236.852327,15.000000,0.000000,0.000000,0.000000,0.09599739,0.02994273,0.8666,0.00000000
16.984550,236.850764,15.000000,0.000000,0.000000,0.000000,0.09602181,0.02995155,0.8668,0.00000000
16.989550,236.849200,15.000000,0.000000,0.000000,0.000000,0.09604622,0.02996038,0.8670,0.00000000
16.994550,236.847637,15.000000,0.000000,0.000000,0.000000,0.09607062,0.02996920,0.8672,0.00000000
16.999550,236.846074,15.000000,0.000000,0.000000,0.000000,0.09609503,0.02997802,0.8674,0.00000000
17.004550,236.844512,15.000000,0.000000,0.000000,0.000000,0.09611943,0.02998685,0.8677,0.00000000
17.009550,236.842949,15.000000,0.000000,0.000000,0.000000,0.09614383,0.02999567,0.8679,0.00000000
17.014550,236.841386,15.000000,0.000000,0.000000,0.000000,0.09616823,0.03000449,0.8681,0.00000000
17.019550,236.839824,15.000000,0.000000,0.000000,0.000000,0.09619263,0.03001331,0.8683,0.00000000
17.024550,236.838262,15.000000,0.000000,0.000000,0.000000,0.09621702,0.03002213,0.8685,0.00000000
17.029550,236.836700,15.000000,0.000000,0.000000,0.000000,0.09624141,0.03003094,0.8688,0.00000000
17.034550,236.835138,15.000000,0.000000,0.000000,0.000000,0.09626580,0.03003976,0.8690,0.00000000
17.039550,236.833576,15.000000,0.000000,0.000000,0.000000,0.09629019,0.03004858,0.8692,0.00000000
17.044550,236.832015,15.000000,0.000000,0.000000,0.000000,0.09631458,0.03005739,0.8694,0.00000000
17.049550,236.830453,15.000000,0.000000,0.000000,0.000000,0.09633896,0.03006621,0.8696,0.00000000
17.054550,236.828892,15.000000,0.000000,0.000000,0.000000,0.09636334,0.03007502,0.8699,0.00000000
17.059550,236.827331,15.000000,0.000000,0.000000,0.000000,0.09638772,0.03008384,0.8701,0.00000000
17.064550,236.825769,15.000000,0.000000,0.000000,0.000000,0.09641209,0.03009265,0.8703,0.00000000
17.069550,236.824209,15.000000,0.000000,0.000000,0.000000,0.09643647,0.03010146,0.8705,0.00000000
17.074550,236.822648,15.000000,0.000000,0.000000,0.000000,0.09646084,0.03011027,0.8707,0.00000000
17.079550,236.821087,15.000000,0.000000,0.000000,0.000000,0.09648521,0.03011908,0.8710,0.00000000
17.084550,236.819527,15.000000,0.000000,0.000000,0.000000,0.09650958,0.03012789,0.8712,0.00000000
17.089550,236.817966,15.000000,0.000000,0.000000,0.000000,0.09653394,0.03013670,0.8714,0.00000000
17.094550,236.816406,15.000000,0.000000,0.000000,0.000000,0.09655830,0.03014551,0.8716,0.00000000
17.099550,236.814846,15.000000,0.000000,0.000000,0.000000,0.09658266,0.03015431,0.8718,0.00000000
17.104550,236.813286,15.000000,0.000000,0.000000,0.000000,0.09660702,0.03016312,0.8721,0.00000000
17.109550,236.811727,15.000000,0.000000,0.000000,0.000000,0.09663138,0.03017193,0.8723,0.00000000
17.114550,236.810167,15.000000,0.000000,0.000000,0.000000,0.09665573,0.03018073,0.8725,0.00000000
17.119550,236.808608,15.000000,0.000000,0.000000,0.000000,0.09668008,0.03018953,0.8727,0.00000000
17.124550,236.807048,15.000000,0.000000,0.000000,0.000000,0.09670443,0.03019834,0.8729,0.00000000
17.129550,236.805489,15.000000,0.000000,0.000000,0.000000,0.09672878,0.03020714,0.8732,0.00000000
17.134550,236.803930,15.000000,0.000000,0.000000,0.000000,0.09675312,0.03021594,0.8734,0.00000000
17.139550,236.802371,15.000000,0.000000,0.000000,0.000000,0.09677746,0.03022474,0.8736,0.00000000
17.144550,236.800813,15.000000,0.000000,0.000000,0.000000,0.09680180,0.03023354,0.8738,0.00000000
17.149550,236.799254,15.000000,0.000000,0.000000,0.000000,0.09682614,0.03024234,0.8740,0.00000000
17.154550,236.797695,15.000000,0.000000,0.000000,0.000000,0.09685048,0.03025114,0.8743,0.00000000
17.159550,236.796137,15.000000,0.000000,0.000000,0.000000,0.09687481,0.03025994,0.8745,0.00000000
17.164550,236.794579,15.000000,0.000000,0.000000,0.000000,0.09689914,0.03026873,0.8747,0.00000000
17.169550,236.793021,15.000000,0.000000,0.000000,0.000000,0.09692347,0.03027753,0.8749,0.00000000
17.174550,236.791463,15.000000,0.000000,0.000000,0.000000,0.09694780,0.03028632,0.8751,0.00000000
17.179550,236.789905,15.000000,0.000000,0.000000,0.000000,0.09697212,0.03029512,0.8754,0.00000000
17.184550,236.788348,15.000000,0.000000,0.000000,0.000000,0.09699644,0.03030391,0.8756,0.00000000
17.189550,236.786790,15.000000,0.000000,0.000000,0.000000,0.09702076,0.03031271,0.8758,0.00000000
17.194550,236.785233,15.000000,0.000000,0.000000,0.000000,0.09704508,0.03032150,0.8760,0.00000000
17.199550,236.783676,15.000000,0.000000,0.000000,0.000000,0.09706939,0.03033029,0.8762,0.00000000
17.204550,236.782119,15.000000,0.000000,0.000000,0.000000,0.09709371,0.03033908,0.8765,0.00000000
17.209550,236.780562,15.000000,0.000000,0.000000,0.000000,0.09711802,0.03034787,0.8767,0.00000000
17.214550,236.779006,15.000000,0.000000,0.000000,0.000000,0.09714233,0.03035666,0.8769,0.00000000
17.219550,236.777449,15.000000,0.000000,0.000000,0.000000,0.09716663,0.03036545,0.8771,0.00000000
17.224550,236.775893,15.000000,0.000000,0.000000,0.000000,0.09719093,0.03037423,0.8773,0.00000000
17.229550,236.774336,15.000000,0.000000,0.000000,0.000000,0.09721524,0.03038302,0.8775,0.00000000
17.234550,236.772780,15.000000,0.000000,0.000000,0.000000,0.09723954,0.03039181,0.8778,0.00000000
17.239550,236.771224,15.000000,0.000000,0.000000,0.000000,0.09726383,0.03040059,0.8780,0.00000000
17.244550,236.769668,15.000000,0.000000,0.000000,0.000000,0.09728813,0.03040938,0.8782,0.00000000
17.249550,236.768113,15.000000,0.000000,0.000000,0.000000,0.09731242,0.03041816,0.8784,0.00000000
17.254550,236.766557,15.000000,0.000000,0.000000,0.000000,0.09733671,0.03042694,0.8786,0.00000000
17.259550,236.765002,15.000000,0.000000,0.000000,0.000000,0.09736100,0.03043572,0.8789,0.00000000
17.264550,236.763446,15.000000,0.000000,0.000000,0.000000,0.09738528,0.03044451,0.8791,0.00000000
17.269550,236.761891,15.000000,0.000000,0.000000,0.000000,0.09740957,0.03045329,0.8793,0.00000000
17.274550,236.760336,15.000000,0.000000,0.000000,0.000000,0.09743385,0.03046207,0.8795,0.00000000
17.279550,236.758782,15.000000,0.000000,0.000000,0.000000,0.09745813,0.03047084,0.8797,0.00000000
17.284550,236.757227,15.000000,0.000000,0.000000,0.000000,0.09748240,0.03047962,0.8800,0.00000000
17.289550,236.755672,15.000000,0.000000,0.000000,0.000000,0.09750668,0.03048840,0.8802,0.00000000
17.294550,236.754118,15.000000,0.000000,0.000000,0.000000,0.09753095,0.03049718,0.8804,0.00000000
17.299550,236.752564,15.000000,0.000000,0.000000,0.000000,0.09755522,0.03050595,0.8806,0.00000000
17.304550,236.751010,15.000000,0.000000,0.000000,0.000000,0.09757949,0.03051473,0.8808,0.00000000
17.309550,236.749456,15.000000,0.000000,0.000000,0.000000,0.09760375,0.03052350,0.8811,0.00000000
17.314550,236.747902,15.000000,0.000000,0.000000,0.000000,0.09762802,0.03053227,0.8813,0.00000000
17.319550,236.746348,15.000000,0.000000,0.000000,0.000000,0.09765228,0.03054105,0.8815,0.00000000
